payload_commit_msg,repository_language
"Remove annoying changes of line numbers. Both of them have their use, but the automatic changes are just annoying.",VimL
"Remove annoying changes of line numbers. Both of them have their use, but the automatic changes are just annoying.",VimL
"Transitive adjectives like ""mad-about"" fixed.",Prolog
Suppressed an annoying log statement,Objective-C
added version support reverted text-area to input-field again until someone with more css experience can fix annoying scrollbars,JavaScript
"Added solution to question 2.4.cpp, which might be the ugliest code I've ever created in this repo. And also it has some bugs, but I really don't want to modify it cuz it's too annoying...",C++
I hate you ds_store,JavaScript
"clock_nanosleep based SLEEP on Posix platforms Looping around nanosleep() isn't a winning solution: we don't know if the remainder from nanosleep reflects the time spent in signal handler or not. Keep the nanosleep() based version around for Darwin and other non-conformant platforms: :OS-PROVIDES-CLOCK-NANOSLEEP tells us if we need to use it or not. ...but aargh: neither clock_nanosleep nor nanosleep is guaranteed to be asynch signal safe, so this isn't ideal either.",Common Lisp
Merge branch 'track' of github.com:RileyA/STATICly-MAD into editor,ActionScript
Ignore OS X's annoying .DS_Store file.,PHP
Fixed a crash in class doc comments. Also starting to implement the doc comment contents parsing... running into annoying issues with keeping track of the source location for error reporting. berf.,D
modify user_hate_tags_controller to user_tags_controller to implement hate and like tags,Ruby
"... Git sometimes makes me angry.. It added these files, shouldn't have. Moved HTTP class to appropriate file. Updated .gitignore.",Python
added annoying and temporary menu music and began sound effect integration,Python
Work around some annoying Qt bugs (flickering scrollbar),C++
Argh. Forgot to update stylesheet.,Ruby
fixed mad bugs. user pile now renders successfully with frag data from the database. login stuff still needs to be added.,JavaScript
renamed sampledata to sampleData - git is being annoying...,JavaScript
Whoops. I really hate it when I forget to update some things. Should have updated the file saver already. Here it is. Signed-off-by: Ian Graham <ianrgraham@gmail.com>,Java
"Modified most (not for Reader or Blog) items to set an explicit Mongo _id, because as I hate having to look up Mongo _ids with ObjectId. _id is based on the service item's id/uid. To prevent collisions, however rare, append service name to end of _id. Also, a few pep8 clean up changes.",Python
argh,Ruby
"[QA] Added and updated docstrings throughout package. Trying to be as PEP 257 compliant as possible, but we ignore PEP257 for argh command docstrings as they would make --help output non-uniform.",Python
… I hate github.,JavaScript
VC is really annoying when the repo gets too big,Emacs Lisp
"More headline style tweaks. A lot of images define their own border, so I don't think another border is a good idea. The second border causes a popping effect on the bottom headline, which is visually annoying.",Ruby
fixed correction being annoying,Shell
fixed annoying flickering,JavaScript
Adding a really really annoying command Resolves #92,Java
Sometimes i hate NB... Signed-off by ZNickq<teapa011@gmail.com>,Java
modify user_hate_tags_controller to user_tags_controller to implement hate and like tags,Ruby
Merge branch 'feat/bumps' * feat/bumps: dev-vcs/pepper-0.3.1 version bump. dev-python/flake8-1.2 version bump. dev-python/fancycompleter-0.4 version bump. media-gfx/blockdiag-1.1.4 version bump. dev-python/argh-0.15.1 version bump. media-gfx/actdiag-0.3.2 version bump. Conflicts: support/stabilisation.rem,Python
"dev-python/argh-0.15.1 version bump. Closes #570. (Portage version: 2.1.10.49/git/Linux x86_64, signed Manifest commit with key C0174749)",Python
Default CSS (Swiss from Marked) when there's not a custom CSS file. I just hate that unstyled content so much. *shiver*,Objective-C
adding mad props for @stevenschlansker in THANKS.txt,Java
adding mad props for @stevenschlansker in THANKS.txt,Java
improved code structure AND fixed an annoying bug,PHP
anothe typo (argh!),JavaScript
Giving this a *third* try. I hate RST...,Python
Merge pull request #89 from ryanpetrello/next Giving this a *third* try. I hate RST...,Python
sh: rmove org.iocaste.sh.common.SHLib. SHLib foi movido shell. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
added annoying dummy_client to gitignore,C
"Properly indicate that our resource callbacks are contravariant in T. This allows one to register a ResourceCallback<Object> on a Sound or Image. Java's use-site variance approach makes this more verbose than I'd like, but it's annoying to use @SuppressWarnings(""unchecked"") when you're doing something that's expressible in the type system.",Java
datadict: trata ligação do item com ajuda de pesquisa. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
changed boss jump interval to something less annoying.,JavaScript
sh: corrige tipos de retorno. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
colors determined randomly - now commented and used 3 different float values instead of 1 table. Also deleted changes made to GeneralLink-storage. Git hates me - and I hate it - this is doing the same thing again....,Java
partner: passa a utilizar ajuda de pesquisa do item do modelo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
Removed annoying 'yeah' message.. @slyos >.< Fixed contestant panel posting invalid data.,Java
"Delay sequence number allocation for A-MPDU until just before the frame is queued to the hardware. Because multiple concurrent paths can execute ath_start(), multiple concurrent paths can push frames into the software/hardware TX queue and since preemption/interrupting can occur, there's the possibility that a gap in time will occur between allocating the sequence number and queuing it to the hardware. Because of this, it's possible that a thread will have allocated a sequence number and then be preempted by another thread doing the same. If the second thread sneaks the frame into the BAW, the (earlier) sequence number of the first frame will be now outside the BAW and will result in the frame being constantly re-added to the tail of the queue. There it will live until the sequence numbers cycle around again. This also creates a hole in the RX BAW tracking which can also cause issues. This patch delays the sequence number allocation to occur only just before the frame is going to be added to the BAW. I've been wanting to do this anyway as part of a general code tidyup but I've not gotten around to it. This fixes the PR. However, it still makes it quite difficult to try and ensure in-order queuing and dequeuing of frames. Since multiple copies of ath_start() can be run at the same time (eg one TXing process thread, one TX completion task/one RX task) the driver may end up having frames dequeued and pushed into the hardware slightly/occasionally out of order. And, to make matters more annoying, net80211 may have the same behaviour - in the non-aggregation case, the TX code allocates sequence numbers before it's thrown to the driver. I'll open another PR to investigate this and potentially introduce some kind of final-pass TX serialisation before frames are thrown to the hardware. It's also very likely worthwhile adding some debugging code into ath(4) and net80211 to catch when/if this does occur. PR: kern/166190 git-svn-id: svn+ssh://svn.freebsd.org/base/head@233227 ccf9f872-aa2e-dd11-9fc8-001c23d0bc1f",C
"Delay sequence number allocation for A-MPDU until just before the frame is queued to the hardware. Because multiple concurrent paths can execute ath_start(), multiple concurrent paths can push frames into the software/hardware TX queue and since preemption/interrupting can occur, there's the possibility that a gap in time will occur between allocating the sequence number and queuing it to the hardware. Because of this, it's possible that a thread will have allocated a sequence number and then be preempted by another thread doing the same. If the second thread sneaks the frame into the BAW, the (earlier) sequence number of the first frame will be now outside the BAW and will result in the frame being constantly re-added to the tail of the queue. There it will live until the sequence numbers cycle around again. This also creates a hole in the RX BAW tracking which can also cause issues. This patch delays the sequence number allocation to occur only just before the frame is going to be added to the BAW. I've been wanting to do this anyway as part of a general code tidyup but I've not gotten around to it. This fixes the PR. However, it still makes it quite difficult to try and ensure in-order queuing and dequeuing of frames. Since multiple copies of ath_start() can be run at the same time (eg one TXing process thread, one TX completion task/one RX task) the driver may end up having frames dequeued and pushed into the hardware slightly/occasionally out of order. And, to make matters more annoying, net80211 may have the same behaviour - in the non-aggregation case, the TX code allocates sequence numbers before it's thrown to the driver. I'll open another PR to investigate this and potentially introduce some kind of final-pass TX serialisation before frames are thrown to the hardware. It's also very likely worthwhile adding some debugging code into ath(4) and net80211 to catch when/if this does occur. PR: kern/166190",C
fix annoying bash error,Python
Make the interface hierarchy in mci.core.container less annoying. Also fix a silly bug.,D
"Build: Handle differing locations of systemd unitdir In Fedora 17 (and, presumably, later), the correct location for systemd unit files depends on the build prefix (i.e. it will normally be under /usr), whereas in Fedora 15/16 it did not. So pass the correct location from the spec file, and only fall back to the default if it is not specified. Signed-off-by: Zane Bitter <zbitter@redhat.com>",C
"Build: Handle differing locations of systemd unitdir In Fedora 17 (and, presumably, later), the correct location for systemd unit files depends on the build prefix (i.e. it will normally be under /usr), whereas in Fedora 15/16 it did not. So pass the correct location from the spec file, and only fall back to the default if it is not specified. Signed-off-by: Zane Bitter <zbitter@redhat.com>",C
bleh this is annoying,Ruby
this is getting fucking annoying...,Ruby
"Oh `MANIFEST.in`, how I hate you!",Python
stop annoying carousel,PHP
Make sure Prototype doesn't send annoying headers,JavaScript
Make sure Prototype doesn't send annoying headers,JavaScript
"Don't change existing user's goto tag, move tab keybindings This provides a workaround so existing users who upgrade should now be unaffected. The default changed for these in commits 82769a046c6394d073cc8a32677d8d4794c12c4c and 9ae71ab6cc3bb8185939e1536ffba41beb896686, but this may be confusing/annoying for existing users who have not edited any keybindings. Those commit messages were wrong about never affecting existing users. Thanks to Lex for raising this.",C
"Hg-Owner, Hg-BranchOwner: hg error output is now ignored (removed annoying warning 'failed to set color mode to win32')",Powershell
"Argh, misread task 6A, so had to modify it heavily. Will add method section for 6 A and B asap!",Prolog
